videoId,title_sentiment,description_sentiment
c6hVt8ijiIM,0,0.34
gsg2DeMB2vU,0,0.8877
DAarl_WR08g,0,0.9318
y7NGnrfzizw,-0.3612,0
mIMI2LEL9IA,0.128,0
s4rnLa1zyv4,0.5719,0
azZXWoiLQhc,0,-0.126
kQR0ygJsDCI,-0.34,0
baWhdMTRayM,0.5423,0
BMtkWn-Qmcg,0.5267,0
aIGH4jnUbpQ,0.5106,0
byRfRpihPcc,0,0
_PP9rJCThuA,0,0
HHg45602UZE,0,0
Z8CjI8_gNa0,0,-0.4767
rxT5XHj3hxo,0,0
HDGuOtf2SaY,0.2023,0
dCtH2iSwBaQ,0.9036,0.9959
DSDRnQFq1wc,0,0
4xPpUmc_P3Q,0.3818,0.984
YiiW5VtgEFs,0,0
fSBFi5_2a8o,-0.7184,0.6705
8M7ZNWXg2BA,0,0.3182
nGJv3JeEQ64,0,0
uV1wlmu9k8Y,0,-0.4696
LuP9UbYCHVE,0.3818,0.9938
DWz2wTPmmGE,0.4588,0.9459
RKLBmHn5Gfw,0,0
TiNHlCKyxLI,0,0.6871
W8DJ3LdAWAE,0,-0.5267
ibLDYk2VctI,0,0
JPsDULD_OfQ,0,0
lKzVJ9ybJmw,-0.6486,-0.8939
q0Oq9WwoVxk,0.34,0.97
HDZP08LZlKM,-0.7003,-0.8359
F43HrAdKVzU,0.8555,0.6337
X1EcB-2caNk,0,0
hCCOv2wp8PM,0,0.998
RJLGFGcEtRw,0,0
xEnifYNnDCA,0,0.9118
Umr61UnQvuE,0,-0.4184
D5aH_ygBCqY,0,0.9452
DRqoXViPZMI,0.4215,0.3182
7YsnPoOw6E4,0,-0.8702
f9F9TgcoQvM,0.4588,0.9923
mX23EJ7XARI,0.3182,-0.128
kvu3Ga-BNlU,0.3182,0.1779
bKRmGgJSJGw,0.2023,0.9603
YPIw3JJytt0,0,0.3182
DI6Qh-ypbgs,0.368,0.687
3dZv0_vQC6U,-0.8957,-0.9994
8O7NoM59k5I,0,-0.7351
wlo5nBwQG60,0,0.6876
yNbrmKa9c1s,0,0.5423
Bv9vKhhMweA,0.8555,0.9911
WXuPBBmuMjk,0.4588,0.5106
X6dMgbeM7ck,0,0.7579
md2iQrtYeQo,0.5106,0.9603
eXLye6gQdT8,0,0.6369
3b_XU14A4jk,0,0
iCdwe_5YwXw,0,0.9549
N0OzY4ZXrfg,0,0.9403
Go6YVCCN8AM,0,-0.3111
IDiBmJFO9BA,0,0
3rW3pfDM2Gs,0,0
lVNZBHIXMlw,0.743,0.9942
t4dpIzIUHgg,-0.2023,0.3818
BcoWgt4pxz8,0.3182,0.4767
Wra3nU4itpk,0,0
NSq8wIMALR8,0,0.9062
nOQpD8aDJeI,0,0.9628
AK004Tt4-RE,0,-0.2481
78jp0xm0JfE,0,0
HJVT-RHT2aE,-0.5859,-0.5859
4IUoTqGs3dg,-0.3182,0.5859
yIwmwzixUmE,0,0
m6sdrLsyH1Q,-0.6597,-0.7269
P0xFmY55ifs,-0.3182,0.9623
e3nd8qyFSoc,0.3182,-0.6468
icgbNIKWcYk,0.3182,-0.5994
8e1RscRZ17M,0,0.3527
ZSMs3i_NC7M,0,0.4019
v9Pqt6NscOY,-0.25,0.4019
Ix1DIiyqXBg,0,0
kwO7jef-QR4,0,0.4019
-OYKPhXH2Uw,-0.6705,-0.4118
aGirk03WXjo,0.4939,0
S352er8kEJU,0,0
PZ8VqqDODzE,-0.2263,0.676
jIpiisHXHTA,0.34,0.4404
hOLTl7ucRY4,0,0.855
oSHiWfgw6po,0,0.5719
MHjDcSOMlqk,0.3182,0.5423
mUiF2TpjbEw,-0.8439,-0.9229
NjPVs_M9fKY,0.0772,0
7a4tdEukwCU,0.7096,0
bpEM2cWTjVM,0,-0.128
H_bXur6SOW4,0,0.5473
AZv8S806y_Y,0,0.2481
Is6KlkQZIdg,0,0
lEw4hvUWZVg,0,0.8479
2SP8TZqMbBI,0,0.565
-jgcg3KvjmE,0,0.516
wVmm_3NEpFw,0,0
kXOAJX9Xuis,0,0.9544
6racNYj63bo,0,0
9rXjTnvCias,0,0
hRDuA8MRRvA,0,0.9942
luLkbV1mmQ0,0.3612,0.4019
NLGTN17N6sU,0.3612,0.4019
Bgf-c5hj0ao,0,0.4019
0bM-qs0cLFI,0.3612,0.4019
0VBgVqPc6V4,0.1779,0.7902
4ga20aslyV4,0.6124,0.7506
8YkLS95qDjI,0,0.8462
K57Q7f6FHuc,0,0
c3uR4853JEk,0,0.34
SvucrnPeopk,0,0.3182
W5MUo-qLR-E,0,0.8432
Z5gkhAxjDK8,0,0.4545
yInq1_t2ObU,0,0
hYACXla7LEE,0,0
mbTZ4J01BLU,0,0
ZIGwj_jA9Eg,0,0.4902
B_YOKvTsiPI,0,0.2585
s5C2yankGx4,-0.5574,-0.5574
8coewbKW2to,0,0.9572
IAjqvpPKqe4,0,0
vD4Di2PlbjM,0.3954,-0.9202
JFTA3qpKL8s,0.6369,0
4S0JOG9wTGA,0,0
p7DOZy9nXc8,0.5719,0.989
DMf1X11zNjo,0,0.9711
qSGFjr3RspQ,0,-0.4215
FH9yt8qTACw,0,0.7815
fH4UavRxqyU,0,0
xD4QF9VQvhc,0,0
VhN9ZaDmdyY,0,-0.8684
3hMPTnoaJEM,-0.3595,-0.4466
Vz4oNWp7rfg,0.3818,0.5719
KaJ7r76fnII,0,0
5DC1Bpdpu5g,0,-0.5994
gYR7OoIh2z8,0,-0.7579
sj3KAq-NgX0,0,-0.5994
Lq2bYvQx5Dk,0,-0.5994
e57UIYGd0do,0,-0.5994
L35l_XcY-eY,-0.4404,0.3164
E3lN9NWu8nI,0,0
YbqSiLdTfr0,0,0
1DjHNv-dZ5U,0,0
7zy-z_QPiNk,0.5574,0.8689
R12aXMDkEBM,0,-0.5994
xY51kY4FeIY,0,-0.5994
vgq071bW-FM,0,-0.5994
S3eYPleuGT8,0,-0.7184
72iTEitlI0I,-0.4824,-0.5615
UoanILBdQJg,0,0.3182
wU7vF4QZYvc,0.2732,0.9183
xHeIEjDN16o,0.4767,0.9846
tB-yTAVh3AI,0,0
TLjLXpFbX0I,0,0.981
KkQhfEVYJ7Q,0,0
Wln2OW4L8dk,0,0
LVga3NHoiac,0,0
C-LRg6Mb7Lg,0,0.9487
rYlLFAP1_28,0.8555,0.9982
ADI1FdWiro4,0,0
CanZ-1AW3jU,0,0.9905
6rcr5FmtZtc,0,0.783
eO2JmLkc_vY,0,0.871
M3d4KaGugCA,0,-0.3595
AiDrGnJAy40,0,0
QtdgBjJaMgM,-0.34,0
xaBrdLXW20g,0,0.5007
gT-fNLAKikg,0,0.8268
0YOvJFZ3OG8,0,0.8685
kqD8lIdIMRo,-0.34,-0.7587
iR8ab9KxxfA,0,-0.6696
h0omLJCMvio,-0.4404,0
uNeQUdEmEBE,0,0
-IEJ88wpuiU,0.5106,0.6369
ZO9hztRg_tY,0.7184,0.9523
gOpRjdqZc_I,0,0.8733
C47hdtgOUp4,0,0
DJKVUoS0EW4,0,0.2244
pSpq2DccWPg,0,0.9852
30xeZ7JETlA,-0.5267,0.8398
DqvyTpfT_KE,0,0.9937
MG8J40RcYTg,0,0
niL6dZcSXc8,0.2942,0.7629
Ja8rQnQpCjE,0,0.9917
cwoumEqJ9K8,0,0.5859
u0ZdyEa_Tqg,0.6369,0.9062
ENBpAOcOZLk,0,0
Gv5_eRqZUDs,0,0
EQ80sK8FC7o,0,0
RtFN_L-a53Y,0,0.5773
xqs0-CAre4o,0,0
vtbX5MVwVNY,0,0.6369
NizwJ9Mi450,-0.6571,0
vxiO_gNEJmM,0,0
f-TTZu96REE,0,0
GaTh5Of7H2M,0,0.9044
HfD3ht6HVA4,0,0.9874
Pmx_mkUc3b8,0,0.6486
q-5V9pqUn7I,0,0.996
GTFo2bD3y2Q,0.4019,0
HWFjEv9Jg3o,0,0
t7kGB3MvJ1s,0.6486,0.7756
8T3wmpIf2pI,0.4215,0.4404
_BfshuiTWkI,0,0.504
7jCwLxQtr7M,0,0.9282
bksYl7DXCbc,0.8555,0.8555
TsbaxhUSXog,-0.1739,0.7319
ZbpBv7tvTzo,0.4019,0.872
ZxuVOnuA96c,0,0
Lm3DCAI0LYI,0.34,0
F-AWGdzGY0o,0,-0.4497
pxSmoufFrwQ,0,0.6351
8zPBUF_POyE,0,0.5994
nKxtr04QPuw,0,0.5803
KpxhMsC3Zkk,-0.4981,0.5242
4tAdyRbP08w,0,0
3A6IqZ2YDk4,0,0.7184
JdOMteYZ-2w,0,0
lAEydphHAX4,0,0
RkMrQ8evM1E,0.5574,0.5574
Foo4xFBZeQQ,0.4939,0.9865
mgbo7Ba1oJ8,0,0
vke12oMM09M,0,0
oftNDENsqkQ,0,0
bhjgbiCLe90,0,0.9912
gGiL7GN9EOk,0,0.0772
_HuoSPANDKw,0,0.4215
PnHH7eJmTJo,0,0.9025
GYczynxXVPo,0.3818,0.5719
BIf628ycWuw,0,0.9528
aTSRtuqWlgE,0,0
Pd4rZaRJIIY,-0.296,0.9698
-oVV6hY8qiQ,0,0.5859
J6YHs1Bed0I,0,0
vXE_nMSRkzE,0.4404,0.9564
7ncFx5UGcEU,-0.0772,0.3269
7mlHp3WTsns,0.2023,-0.9491
cbePwRB1c0k,0,0
4kBTMAIDaqY,-0.25,0.7096
N5y4CeHZZWA,-0.8402,0.4657
cApLxbVmeF0,0,0.2023
6jq2h2BCVwI,0.5267,0.6239
HwvsAXzsSgQ,0.3612,0.9452
9M7HIbhYLbQ,0.3818,0.3818
wuJKB4AbRKE,0,-0.3147
JrAxWBSuZv0,-0.2732,0.5539
SCcwXOX4cVI,0,-0.9136
j9XIKFWV5s4,0,0
mXR6Py9r1lc,0,0
Z9KyUAAmnew,0,0.8967
Kr4rmFUAw64,0.5719,0.5719
B6G4e9MOb4k,0,0
vhjEr06RUgM,0,0
23EH_4h85-A,0.7003,0.7003
7kDGYcqLgUI,0,0
N0rXWyzx-UU,0,0.8689
5o1QrgjGMZQ,0,0.8316
x-mrgCN4APs,0,0.7964
E3--ZT1Bdns,-0.296,0.87
sB83xOfnVmo,-0.2342,-0.6996
XQw4jAp55QY,0,0.4215
vYITINYj8aI,0,0
-RK7Cre-SS4,-0.25,0.9516
rKvACyyUXKE,-0.25,0.3182
p8FFpim546Q,0,0
Q_Kxa7mWbEc,0,0.6862
Mve0MCLlMS8,0,0.6598
ffQp4R50IXI,0,0
UDyGLa-A7Tk,0,0.7998
iojHwjfgQ0M,0,0.997
cT14EpyOJm0,0,0.9686
lp6iUBLdr6Y,0.4019,0.6486
7MDhSyPHFwQ,0,0.7783
F-x5HIQPwaA,0,0.4003
WXhFQduTL-U,0,0.1007
lg889K20D5g,0.5893,0.8209
bB9cNbwmbdo,0,0
GQ1FIrRuQf0,0,0
onQYvEkiaWY,0,0
NW7wi2KF_28,0,0.9821
X0aiSePZ038,0.4404,0.9283
vDpkwSU5Mwo,0,0.3182
IPZO_VMD5bQ,0,0
h6acMYOJE6I,0.4939,0.4939
CkMxLKI6-b0,0,-0.6388
089IRvkNAGg,0,-0.7142
57Jf8n34kDU,0,0.9577
M3GAkXvKQ4c,0,-0.7319
sHWHDbir-gc,0,0.9688
zhJ5lZUAGjs,0,0.9573
PmgbzzsWOD8,0,0
TfQD3svpGUA,0,0.9477
6ZbPdFoc8xU,0,0.9439
uzMOnntwcJU,0,0
Z5WqPAZPt20,0.6597,0.9806
aRGzlvOuigc,0,0
xattBWOEGCo,0.2732,0.8585
aJiSIwZ3_eM,-0.5267,0
3tMdUCj7-yk,0.128,0.5277
wHedxSwJWr4,0.4215,0.5859
ZgZOkcUMJs8,0,0.5106
X4YjpMvHwPU,0.2732,0.1311
76thXtD1ViE,0,-0.8074
-Ro-xg3tJYg,0.4215,-0.1779
eP0jMQECiwc,0.6166,0.777
DmwNbhDf_E8,-0.4588,0.489
2v5j1AQ0zKs,0,0
CpnIioIRzEg,0,0
1aoLxU_AUYw,0,0.9907
V_BNP5gMWDk,-0.7506,-0.8176
RmwF8SuP6Ro,0,0
8HpXR1RxSkg,0.2263,0.8834
_tIQDQR8loY,0.6369,0.985
S443sEyVz1c,0.4939,0
j4leslnxXQw,0,0
Tk20thb6z-g,0,0
n7f6zG10VuA,0,0
78g6uhRlP-I,0,0.4003
XNi3l1qJqzg,0.34,0.5574
3MI1g4TxbBc,0,0
XfJDh0Px8Wg,0,0
nb8JBIayFFc,0,-0.4588
oYSgHhUFCn8,-0.8074,-0.1779
B2zfWomMAuw,-0.68,0.3296
YLeQU7h5ays,0.368,0.8143
6PmrsXPrP0I,0,0.1779
pHVZWsXRkfY,0,0
9_B_7-IuGG8,0.1779,0.9849
uQZf2uEjt_0,0.0772,0.986
QHkK-8sAQ6k,0,0
OdjG_j1uxvA,0,0.5719
RwZOTmXhuuM,0,0.8842
wsia1X7QNXE,0,0.2225
zUOmjlYxCeo,0,0.4559
o7WY8nENvbw,0.4767,0.4574
C-EuoaafzLQ,0.5267,0.7783
CBy5tGU4BhI,0,0
oeaWv2Qn2tc,0,0
Z77ChEkJn5M,0.128,0.6369
oEOjS0VE3mQ,0,0.8469
pwxH2L_Y2uk,0.802,0.9371
4c567mmEXC4,0.3331,0
qun5ZALjAEE,0,0.8176
ai_AvMb8jm4,0,0
sj4I4_7_Z6c,0,0.6369
B_l_WSeWLc0,0,0.6166
FD6pCIMCDNI,-0.6486,-0.9887
U6setu6S2oA,-0.6825,0.4374
gw-fWADvhiM,0,0.7317
DrslnTqAKJQ,0,-0.5707
S35tPwLUKlg,-0.25,0
FMdcMfME7lA,-0.5574,0.9803
Ss1CFUXbtWI,0,0.94
RpXxGcZ9YIo,0.1779,0.9917
md5Ks-7nYKE,0,0.8999
Piri0NLTfBI,0,0
YCdZlZAv1ts,0,-0.4767
JF3ds27ToVc,0,-0.8428
xACdTzmyaQI,0.2577,-0.9938
PczgUzOwvyQ,0.3578,0.9086
-RY4R3_O7RE,0.6369,-0.6072
a4Irw9fztTA,0,0.7394
O73irZTvQEM,0.4215,0
ZVyWcdYIXLw,-0.7089,0.9183
Msfqd0rwsG0,0,-0.9201
Ql0jr30roik,0.5972,0.9883
zuDoKrc5K08,0.3612,0
Z2OEvS9Hjnc,0,0.8479
coYM8Bx-_EA,0,0.9911
FgGSzMyGDlo,0,0
adZJxC7s-UM,0,0.927
4-XRAS5LvjY,0,0.5859
I6CUPv9Cx4Y,0.4404,-0.9582
hpbzO2UjQQA,-0.296,0.8035
tsTl0fbNWig,0,0
pZmnDYqpD5I,0,0.8684
tnY0mvIyKYg,0,0
zPngUl1TU9I,0,0.4824
hfZRDgZucEw,0.2023,0.6573
PQJLVsstTZo,0,0
L0Ir0TULGDw,-0.1027,-0.1027
EFoYLBMm3uo,0,0.3182
a7GR8KoRoX0,0,0
glPQJJHNJkI,-0.4767,-0.6784
zkvKXvJNzhQ,0,0
4ZNWYqDU948,0,0
YDHC77NMVBk,0,0
w2nadfym-Xo,0,0
GFc6k-HX0y4,0,0.9924
FGMRULiUMJo,0.3818,0.9883
_ZdsmLgCVdU,0,0.34
WSl-fWQTcmA,0.5904,0.965
K7IGC_8YNs8,0,0
VdQ2PL8BOn8,0,0
_rM6hOYAXLY,0,0.765
Klv3wGgvLjM,0,0.9766
G_Xw-0JWId8,0,0.9022
cIjUQECc14A,0,0.128
64PwwqZ9ua8,0,0
Q8V0AOa-lQ8,0,0.2366
ya_ZTCgjxdE,0,0.9863
uISxplQB_FU,0,0.6908
KEZHhfER1aQ,0,0
ZIspBJOea_0,0,0
TstikskKAY8,-0.3612,0.8725
w2pj_VAb5kw,-0.5106,-0.7631
mbx7u6Kb1kM,0.6249,0.9828
0fuJ3LZMl30,-0.7184,-0.9877
aQh4XmWSI20,0,0.5338
ViTbVMakqSo,0,0.7598
OfwWP0A2Rrk,0,-0.9344
8rN_8He7CLY,-0.765,-0.9919
uki6nBuBz5s,0,0.7515
sqADAA-emNk,-0.6369,0.3327
lu_aycS17X0,0.2023,0
4DgfEgvaghY,0,0.8591
U5ITPWPPspU,0,0
qigVw0sFkUI,-0.5106,-0.314
flASecXHkH4,0,0.9008
K0vC1JsE9xA,0,0.788
xJv9Dhf3eUI,0,0.941
8FT5d8dDmVw,-0.6597,-0.989
3uVb6-syDqA,0,-0.7637
GWswkCi3gds,0.3182,0.5473
xB0OvP13i6k,-0.4019,0.0301
zojZqucGsVk,0,0.4995
Z6PPVvSl9MQ,0,0.7041
GQjmPTTicSI,0,-0.7003
eS9U1QO0F7M,0,0.9701
4gec4YRyXWY,0,0.5837
iccZIf9O6Ik,0,0
_SS-2jZPRKI,0.4404,0.6946
LCt6dwREloo,0,0.9656
1SJO7-UhP1E,0,0.9664
7wIQpFUGRmM,0.8979,0.9802
LJER9dndDqI,0.4404,0.9871
rTvYtLpQJBM,0.5994,0.9512
_OxVj8260oQ,0.8176,0.9419
DgjTz0RadQE,0,0.8874
9ei0k_An8Vw,0.25,0.8483
uZE6esmc7bE,0.3818,0.5719
MjuU43REqrU,-0.6523,-0.4039
5UeoAYkUFRE,0.9217,0.9802
htqBCNSIMyg,0,0.8653
HRXkHg3j3C4,0.4753,0.8999
5fMsjti3lqc,0,0
m087DupQlqs,0,0.5597
LtU6PkkKgQ8,0,0
no6cBvLP4v4,0.2885,0.9939
QSF-HY-n0yY,0,0.8504
hgAOUSGeaEo,0,0
Be2kMS09spc,0,0.9735
6NcmCfPhxNk,0,0.9571
3yMR-TjYgmE,-0.126,0.9941
pK_OTok4CMY,0,0.5106
qxHBhFnJOcQ,0.0516,-0.296
_EiYsDzot7A,0.7712,0.9306
P35raZ9Llew,0,0
VOEcIVCnqZQ,0,0
fqcerH98mNo,0,0.3802
UpuDRS1dCEg,0,0
29HhMlP2fbs,0.6124,0.9987
XKsvIySzUag,0,0.7096
F-E44KkhP0w,0,0.3802
jhKj2tGUEEM,0,0.3802
WwHiXt5qOos,0,0.3802
KmCzhhBwz3o,0,0.3802
SApGWzrQ9TI,0,0.3802
-AxJ4yL32EI,0,0.3802
yw5mRjvyT0c,0.5106,0.9715
noY6ggSNTF0,0,0
2cTtVxwP-CY,0,0.9977
FSabfkWcrwc,0,0.9893
2uZcwKFRcSc,0.6369,0.9564
RUV55lGPGaY,0,0
QEDUpIz2r_I,0.3164,0.9965
lLiDgbAUr5g,0.2695,0.9224
dTawpuspSrU,0,0
-fNUb8PFUUU,0.4019,0.9681
RuSBAdaVRd0,0.7906,0.9759
eRLs20Jk4ps,0.3117,0.3691
D-OLYEMeF74,0,0.3182
r9k29Y95VL4,0,0.8967
Uhq9JQw8Zfs,0,0.695
facrWCA6EQA,0,0.807
zp-G5RaVDjg,0,0
9YC8iDNpyYU,0,0.978
oIagAUS7JLg,0,0.5319
uwhLMpofILk,0,0
Jtf5isao73E,0,0.2023
Mi6dNcCYwbs,0,0.6705
CihfMB5T7vU,0,0.9493
aOEmSHITUZ4,0,-0.9736
XvSzFbwWSp4,0,0
XLJYSXEWQrc,0.2732,0.8126
UgSI2UtZn1s,0,0.9835
enFGhIcD1d8,0,0
VIZibp4cQ7E,-0.34,0.9109
ncizqO-fGRI,0,0
fmrz9L63iCA,0.368,0.9616
N7CvEt51fz4,0,0.9287
kN9HLLj9VEI,0,0.875
cm13eO1NZ8g,0,0.7964
R8ENBBDtmgQ,0,0
yrlmUWAkEgI,0,0
HluMyuXIe18,0,0.5673
C2aIwJcMBjU,0,0.8879
PtA9xza3m6Q,0,0
j9smXSrN_2E,0,0
tdgDeEau7GI,0,0.3818
9xGPUN0sBBI,0.5574,0.6124
ITDsa_n_IGo,0.25,0.25
YdhsaoIm9sI,0.8433,0.8433
g_itBfEC_TI,0.4019,0.9796
x1SEUmaRiz0,0,0.9487
B02L_nhyWcc,0,0.2732
3rz5tY3xtJ4,0,0.9935
2McaSXiXgBY,0,0.7184
MNfBHLp_FKg,0,0.9049
Y8nIZqh2854,0.4939,-0.8442
xSVvdmLx0uQ,-0.0772,-0.0772
2kT4S1WRj64,-0.2885,-0.7667
IxXZYGAxZ1A,0.4588,0.3919
b47lvO4N-7A,0,0.6987
ZKf3IALZ2I4,0,-0.936
sa5pwpRsT5g,-0.5423,0
89dRxWsThWw,0,0
Wrh4tSX3ge0,0,0
v0JdNKRwn8U,0.5574,0.5267
kM0d3RAhIx0,0.3612,0.93
dMitSRhxpFc,0.8494,0.9978
q6rXBmRFCrQ,0,0.5974
Fv0Y7CpD1_4,0,0.9985
e3aEjDsOA_o,0.1531,0.5859
CwD9PwMFkXk,0.6633,0.0516
ngTAghujFJk,0,0.0516
mzpDLD4Hh10,0,0
7dZMqtvbgr0,0,0.0516
_NcIs6S41WA,0,0
vpKwwFyTEuM,0,0
ttvWNNNkWzA,0,-0.5216
6TFfIgMeYQ0,0,0.9416
rlAtRpBeT8U,0,-0.0258
epgnYCe5DBc,0,0.6914
4SfmMkL9FfQ,0.34,0.8156
Ga96o_Hd6DM,0,0
TG4CBxnFjGY,0,0.5418
0PKrV7Cr1r4,0,0.8588
3NLjYmMKwgs,0.4019,0.9777
RuZDITToIIo,0,0.6808
_AKaSx2exYw,0,0.9666
0uxModwxM6E,0,0
EqE-USDIZ_Y,0,0.8661
QtHfpa92o9g,0,0
3Fi6SYcC6HA,0,0
HRMIJRrj8fA,0.4545,0.9184
v304Sqa5fSo,0,0
MQlTpEvlkqg,0,0.4166
Fei2yMZS_DQ,-0.5719,-0.4588
uYuGMdZx6pc,0.2732,0.5999
Sb2jFnhex_8,0,0.9796
0lTrOLaCcLY,0,0.6598
u4rpUZydn-A,0,0.2263
G2ke7Higm-Y,0,0.296
EC6FZ8myrOQ,0,0.9392
9oRLNbl-DxI,-0.6124,-0.4215
mQApUKQuzhM,0,0.4019
eOeJEPFfJD4,0,-0.4696
oqK0poweV6k,0,0
P-rMnkLB02c,0,0.971
7Fa00b1J0N8,-0.639,0.971
8Rs8YzwqYV8,0,0
blLMYCedoaA,0,0
_-NV8iA94QA,0.4215,0.946
1b_vVFaOeWM,0,0.9893
-z-wng9p8yE,0,0.9719
mtRulb9E-sk,0,0.7052
t3Hap2Omzoo,0.1531,0
kD4VdN4kS3A,0,0
bcXprOHvph4,0,0.4735
_ss_CMUdH2U,0,0.843
Pl-eqtHtiCY,0,0.9948
m8zz-Lb0KTw,0,0.1779
jXBPbDAR_aY,-0.4767,-0.4767
7QlckfctT5w,-0.5242,0.9542
Wm5nENTckSg,0,0.8438
y43gx6FLkpE,0,0.7333
BvcMcCH05cE,0,0.5719
1xlz0Xw1nOM,0,0.4767
dF7wf49rOsg,0.9543,0.9915
WrFoAzWf-aU,0,-0.128
cnQZoAXxLHo,0,-0.296
FGWRCaoW0sQ,0,0
hfBORwRdLo4,0,0.9571
SIjAwDf7u9g,0,0.9571
POhtOUp15as,0,0.9186
gHuSMwh_MTQ,0,0.9571
GURJvZQASvc,0,0
8lIWOZX2U3c,0,-0.628
CNq5jdNfD-c,0,0
zGLvfCJidaw,0,0
LSKEx5vsQbw,0,0.8902
f8kwVGaJuNI,0,0
V-gP4fsZ1TU,0,0
M8AlxrwhY30,0,0.4215
NCiZsw5ceH4,0,0
TL7fyyUNRmA,0.3802,0.765
TJbPPRbeGYs,0,0
DCebP6XGQ98,0.3818,0
apqRdnfUB68,0,0.4939
ghDofLWjk2Q,0,0
3RSxd7Cb4Aw,0,0.6369
J4P1SXLac2k,-0.5106,-0.9946
bzJDimvPW1Y,0.6369,0.6661
7dzrDvaHGEA,0,0.9196
HskIzqbNrNU,0,0
JAaA0Ynjsgg,0.3818,0.6705
mzCEJVtED0U,0.2732,0.989
KHLmdJLaLQs,0.4404,0.9976
Pnp9N95P1SQ,0.8519,0
0mJjY3vdNFA,0,0.8682
x96oQeH8sl0,0,0
qWB4ZWQXAV0,0,0
H3dSuF3qWnk,0,0.7674
gxni6VZd4II,-0.3818,0.7717
hHhgBbZQfqU,0.2263,-0.5562
w0VeTqkm8CM,0.4215,-0.644
b1tvF9lpPz8,0,0
f1ojpZfFXx4,0,0
rUUvntK_qh8,0,0.9851
62-niCd_rKc,0.4019,0.9673
kN1D8p2Fc6U,0.3612,0.9837
F9rnTne_Lxw,-0.1531,0.9426
UM_PxBs-kSs,-0.3802,0.937
ikH-QHy8YMw,0,0
jy7kJsEdkNA,0,0.5951
AhLGvyvjYEQ,0.7351,0.991
fulO2pEEV1U,0.6037,0
iI1lcPy8FqQ,0,0
GP1RRBZQIrs,-0.6739,0
ctRES9rrXGs,0,0
vRbza9b8G3g,0,0
Gd9dpg26yyU,-0.128,0
Om1igMsFxS4,0,0.3182
SpW0jBAAhtE,0,0.8881
HKnhnNIfDZA,0,0.3147
_fGJqq1YnRM,0,0
XEcty6dGgKQ,0,0
mHxeg24Om4c,0.5106,0
k4yXQkG2s1E,0,0.966
nIappv5kWc0,0,0.9804
CXTZHHQ7ZiQ,0.3818,0.9674
cZdUiPb1Plc,0,0.7088
PHB8cFEINjY,0,-0.1877
NgoLUdx_ZrM,0,0
YckeV_YGqA4,0,0
gzVomCVeefo,0,0
i73ADp0TuYQ,0,-0.3956
wCHtQlN0HXE,0,0
Wrk-ZMet7Ho,0,0
RENFT7p4Pj8,0,0.9509
BTFa9fiikwQ,0.4995,0
Sh0tOc1ZI54,0,0
QK4PRy1cAMI,0.25,0.8511
J8JRdLa10Co,0,0
sQNvdoambHM,0.4404,0.6908
mWErjXO3SYg,-0.34,-0.9574
iNIpJs_1dTM,0,0.6636
OeBPwd9Zauo,0,0
bqYoM87yqzE,0,0
yhNXh0-lBAk,0,0
vBO0S7EE3QM,0.3182,0.3802
4aSVfUOGkpE,0.6486,0.8442
HhcWKysyL-E,0,0
xE6ju45AaE4,0,0
4B-eDz4_aw4,0.6166,0.6166
Br2FyUvqXKM,0,0
VaSmEWiFui8,-0.4767,-0.9568
xFw0Un2hRC8,0,0
YJ4-OyPRF-c,0,0.6767
ilr5VMpl6l4,0,0.9861
BmYeUj3so2Q,0,0.4005
Nd-_iMxjm0E,0.4767,0.4754
QavpVU4utxs,0.4767,0.3996
qOnuGa_-rrc,-0.3182,0.953
Nirf6pEjmC8,0,0
qgnMRNoT-PM,0.4939,0.7696
2QRCOldQ3l8,0,0
MGrOeLqDAHk,0,0
CzgOulo5gOg,0,0.6369
rRKXIC8nDNY,0,-0.4767
2enW0AXoV0M,0,0
bR2TPElN-PU,-0.5719,0
zw99jkCweZI,0,0.9183
IDRrQosSM0c,0.6705,0.2905
wXaWW6fRYKk,0.3885,0.9981
flxDkUlBMwU,0,0.34
7E6UKeQqlME,0,0.4404
kLAnVd5y7M4,0,0.9966
KFp0f-gCASI,0,0.9946
edqyZY5Ob1c,0,0.7339
RK0FRfcVEJA,0,0
PKfR6bAXr-c,0,0.9645
pieE8E22i18,-0.5719,0.9818
TSPKDp0TmCA,0,0.8967
zbC4PnWqnH8,0,0
fvq3rO_V3Tk,0,0.9223
kmn2CfCyKOg,0,0.4291
xON8a4r3c5k,0,0.8479
QKtOOL_TPN8,0.6369,0.6249
N2-HsIYd0Go,0,0.3612
SzV8tWM1NsU,0.5106,0.9923
nYXYfdsaHxg,-0.3875,-0.7755
lnq4l_VNtRM,0,0
zhpmg-ZPutY,0.7906,0.9759
5Bi7OhMC-m0,0,0.9554
6bgra5hAcB8,0,0
RQ3s4QYxj5I,0,0
hOh-E7FcVRg,0,0
4caQUr78OTQ,0,0
jO3eFQq2MWA,0,0.9485
SH73rqm8D_0,0.6124,0
fP9LJGloeoY,0,0
09yNEEDtrKE,0,0.3612
hHAY0jW9fJk,0.4767,0
OBUAMDmpmMI,0,-0.6289
E669CTqPc0U,0.5994,0
OK-lW9i_Rmw,-0.0772,-0.0772
CtVzs_snD7s,0.3971,0
NGGWZe_efOE,0.6597,0.4939
c0B0uDuc2WE,0.5106,0.4939
lm5gb_5QXBI,0,0
