channelId,channel_commentCount,channel_viewCount,channel_videoCount,channel_subscriberCount
UCRIiT-NUVB8Z5WvVU9Fi60g,0,23,19,0
UCXazgXDIYyWH-yXLAkcrFxw,59450,5203869954,696,23926378
UC_zDtZY3IxchiJjTu4Vq_Zg,110,159386273,347,867287
UCxo8ooAqXiObjuaIy10ud0A,0,211649310,285,1580983
UCOSETHpl66H5ZjwvSJa7cUg,0,819646,23,1200
UCQUZvqPkTaNMBXumtPWiq_A,0,128114,2,213
UCfewggK5xMFVHRsCqlbKo0A,0,14812,145,37
UCqmeNtLYDpeCAk6-cHCn0mw,0,136538,101,889
UCgmhWafMdoWd26DPDEKLvZA,0,7198,37,156
UC4tQYFdQZpnW4nQemZCLeEQ,0,1558501,231,3700
UCcupsbcOf1HIIM7CucUPYDQ,13,32952609,242,167164
UCtwmze3hCYoI87uuYkcPFPA,27,73462482,2505,393577
UCHKvcqnex9xl655CHplRAhg,0,8298,6,9
UCW8cF3dcnPYnR_bggAJ7uRw,0,4360,1,44
UCzL_0nIe8B4-7ShhVPfJkgw,0,285249,117,2722
UCzL_0nIe8B4-7ShhVPfJkgw,0,285249,117,2722
UCFLcVA_6_4ph5hIayuLvMtw,2,104327,11,0
UCYZtp0YIxYOipX15v_h_jnA,34,95923571,45,375454
UC51xbZk7vX-y-woOWlv79Vw,0,1710214,14,25612
UCTb0jMp8JadbGQxPxC2ZYtA,0,8281979,96,25147
UCUh-JaqgVO1s29x6e49tHCw,0,26671046,796,0
UCIhtcO3lc2tC2GDnUxW-4KQ,0,213426,167,2734
UCPyNVzUm7ZLhrwY1hlVV07A,0,221959,188,1567
UChZE6YO1kG7YVD9DJ4oDGOw,0,3696064,276,9428
UCVcb5c_-h5HxMZobDTCzBkg,0,4888038,620,13911
UCKw7xmGGcAmOr-552YgWd-g,0,60983,46,77
UCcAZaP3HJDz8M5rLfFjLqnw,0,737183,647,83985
UCr7AIL7MB6Pffk74JAhOREw,15,1940872,84,58526
UCh0P-SLMXhsp9NE4Rb_0Tkg,0,3433,10,10
UCTbuMXJXSu4mOAx4TIyAsRw,0,6641257,220,126566
UCxQgmSJgOmIDVM0IVF3nW5w,6,588228,52,196
UCJ5v_MCY6GNUBTO8-D3XoAg,4769,14288598390,28423,15515779
UCy9dHLOUEO0rqcO1MRiKPVQ,0,99923062,926,129872
UCeOJBK09uoxxGwoQl2GxzgA,0,440410,88,1330
UC28FD2v19VZFryIjpvGIFLw,0,21399539,264,241663
UCn3aumsPOL4jz4bEJ6YT8rA,0,1976304,117,41175
UCUh-JaqgVO1s29x6e49tHCw,0,26671046,796,0
UCOlS3g0lb-EYBn3ZO6Z1QmA,1290,4037825,201,4008
UCYRPOp9upjrNlqBzQnuj6dA,10,3446295,47,59033
UCUh-JaqgVO1s29x6e49tHCw,0,26671046,796,0
UCCbXMiJ6Il2eZK7pOWgGnCw,0,5571396,136,17666
UCE4itfpID3m0SWycQks1Jjw,0,66445,53,0
UCN6uOl8---oEFsLv6YHHcmA,0,1580580,541,14484
UCVN1f-SVhErE_-ZLAMXq9Sw,0,3679,1,5
UCcg8Ud70oYeZKuZt6EiTniQ,0,7267580,4038,14486
UCjNxszyFPasDdRoD9J6X-sw,93409,349823725,1353,1076859
UCLgNmqtFa9vxlDWQ4bxLuYQ,5,133375126,702,148393
UCtKBQu9ySVlThsylls9KLSA,0,127448,131,2464
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1444,9306
UCd9LD5A05IbDsn6PcRvK-dA,0,35682,169,2793
UCdM-nQg25F6JF9fWm-P-IYA,0,29120365,323,26406
UCgAGymyQPjVXplOIdUJnv0g,904,70911941,1739,77346
UCXKJrYczY2_fJEZgFPGY0HQ,4,57726560,15304,46667
UCgAGymyQPjVXplOIdUJnv0g,904,70911941,1739,77346
UCgAGymyQPjVXplOIdUJnv0g,904,70911941,1739,77346
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCgQLRLmU5tJuh72CJ5N03Qw,0,2847625,5,7925
UCMJ4jd0OXIjnmHWN_UhT2Vg,0,72771,167,0
UC-xwwLWkh1Ypt90iJ7BvBew,0,3994132,1044,23824
UCJRCMfAELpVKaYvtfzgkQ6g,0,283031,32,2031
UC1PhxHSEskWmJoi4qrNTYhg,0,1911,2,13
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCEln9W32xnlA0vE9nVmKzEw,0,573,6,9
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCpgYUyGOn7F9ndOvS7kfALg,0,107,3,3
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1444,9306
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCMUFhxeCtEV54xssxMe8Bfw,0,327628711,135,586515
UCrHL_BF5lHyK43BxLU8-vBQ,45,4733824901,77,7088396
UCXLy343cKe3vmRi3WQYujVw,0,13076451,31,56671
UCxyxa4RVWvIQMWhHUAEEfuw,0,2078722,22,4537
UCNYIEJ5Cwl2B0PfRD9kgZHw,1,5679209,12,27883
UCEE-5jF3wkT-DOYu-Qi43eA,0,379639,25,901
UCcpTAGo7wEGubxRtmVkKT0g,0,50822985,280,81660
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4514,25907
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4514,25907
UC1_YtRdsicpWwLxmijYtOaQ,9,4124437,469,21597
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4514,25907
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4514,25907
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4514,25907
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4514,25907
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4514,25907
UCEpy2JQHBDL2DZwvTNG_0hg,0,128825,22,303
UCY0fGy0KgnuFKguJXzm06Iw,0,434891,46,0
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UC-iV4xyhh4Ue8-VaPPJsBnA,0,1672,6,24
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCMJ4jd0OXIjnmHWN_UhT2Vg,0,72771,167,0
UCC8aMu8vY0aEIoSQVO50MqA,0,3251,50,24
UCxj_vl4qdX8MESp3ADqynsA,48,35241308,542,251763
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCPaJ5g6yjeWb13sZCVDFgHg,0,58628919,7399,136704
UCXKJrYczY2_fJEZgFPGY0HQ,4,57726560,15304,46667
UC7e1x_TFRJCdkO5rbGOkhnw,0,1904924,611,0
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCB0rDmp3DkKa8ajsqEAhfag,0,6041,18,78
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71940
UCy9dHLOUEO0rqcO1MRiKPVQ,0,99923062,926,129874
UC1HM_VLfvrZ4_bt69sdlgag,0,1563327,70,4010
UCczxq0Z0fEiXe_bbUBgVx1A,1,2607919,408,2188
UCvyD_YsbOOQW0OdJ8tznOAA,0,2989501,76,5288
UCjhBG_yllBaCbwn_54gW0yA,0,1085265,653,0
UCjhBG_yllBaCbwn_54gW0yA,0,1085265,653,0
UCjhBG_yllBaCbwn_54gW0yA,0,1085265,653,0
UCjhBG_yllBaCbwn_54gW0yA,0,1085265,653,0
UC6up1lJ3BcdkRQc-m8ZehMA,0,11838,443,22
UCNlaziBOX__KO3sUdMX0f4A,0,155615,386,145
UC4PooiX37Pld1T8J5SYT-SQ,2578,3247236693,1459,12110332
UCish3D8Jajr6T68Xky-2Usw,0,2160809,1010,1828
UCish3D8Jajr6T68Xky-2Usw,0,2160809,1010,1828
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCAKQbVo3Iwcp7kCqUNsd7MA,0,22788196,603,49690
UCjhBG_yllBaCbwn_54gW0yA,0,1085265,653,0
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCjhBG_yllBaCbwn_54gW0yA,0,1085265,653,0
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCjhBG_yllBaCbwn_54gW0yA,0,1085265,653,0
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCV-iSZdmPWV9pq-t-dlYzQg,26,2019650075,1164,1552990
UCkNJAvipYMEQ1SxjCEDYgrw,0,20153268,447,51923
UCCzEiN9wc3o1Noie7qdL7Fg,0,49427101,512,57806
UCjD2KyAEm84yVH8cTilID7Q,619,548468958,1472,1564350
UCEy-irxKh2v9EXcMl1FVBXg,0,340260,112,661
UCAsKBpp-LbFxg9I2aLaf0Iw,0,7046774,286,64686
UCXVW9P_uDdOtWA1DeeliNTA,0,105729,167,496
UCMkezn5Nhcm6a-_PmaBh4wA,0,36,11,2
UCMkezn5Nhcm6a-_PmaBh4wA,0,36,11,2
UCNlaziBOX__KO3sUdMX0f4A,0,155615,386,145
UCsXVk37bltHxD1rDPwtNM8Q,23,224776484,59,3976936
UCuyyv2eGOlyuInp8yk5zL0w,7,20223992,41,157709
UCkELMMBdy4gPj6ooQwYJ-yg,0,265621430,2172,469990
UCN1U8E6ClQVC7y6N9HpMm9Q,161,64849369,1152,396975
UCSlFKVc8tufJ6gSzxk7v4vQ,0,1646033,53,0
UCyqqkClYxR4oDdDzM5sKAiw,0,13648756,14,15191
UCwfL4oEAhskd1DpaOLiyQvw,0,8116033,228,86370
UCgfZazkz3uwmbVmvkl0cTbg,0,5500033,243,22634
UCX1Evc7yqEjpESfcbQomrHA,0,20123707,1635,0
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4514,25907
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4514,25907
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4514,25907
UCDWLdRzsReu7x0rubH8XZXg,0,6307878,4514,25907
UCzvO4m8AOoGkDNKRBbFJXGw,0,345132,173,2514
UCTJpJk8bqQQEqeX58z8eimA,0,9848112,644,9554
UCmEu9Y8nodUV0jvsR9NYLJA,0,51190340,145,304786
UCyW16Hhw5HCwU4IAaMkunQQ,2,10838981,76,12089
UC7WYScFxhgJeeL_sJkd8JYg,18,933018129,12414,813135
UCZ-qxagOkAmCEP-Tu6YliUQ,1672,87245863,614,546933
UCUt02AvK9K20Mo8nYtw4BQA,0,1314915,675,2816
UCFdhWvszNJsszQ8AOlJnNzw,0,612411,28,14420
UClIHMgtWWewyj7eWockkZdQ,0,21803,3,75
UCJjUpgiRwzg87tD1Ezkx8Fw,0,10252,7,162
UCFKn479v4C78N9FPVlIxjUw,0,3747879,344,21854
UC_IzH00AU89nJuQQDl7iarg,0,1547,6,3
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCf9Jd5Cj_YMBDL1gCGNyLFw,2,389634,832,1888
UCtHI22pHbtxDtNxoohud6lA,0,140,4,1
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCPuYh_pIng_xtDEsfQX-UeA,0,1900,30,0
UCNlaziBOX__KO3sUdMX0f4A,0,155615,386,145
UCqwxMqUcL-XC3D9-fTP93Mg,0,338939804,42,1000614
UCa10nxShhzNrCE1o2ZOPztg,23,4391375278,1028,13230290
UCqwxMqUcL-XC3D9-fTP93Mg,0,338939804,42,1000614
UCqwxMqUcL-XC3D9-fTP93Mg,0,338939804,42,1000614
UCBNXKrniCm4Qd9v5tTzY-aA,22,2244139627,902,1231901
UCUKi4zY5ETSqrKAjTBgjM-g,10539,664067683,324,4805932
UClqhvGmHcvWL9w3R48t9QXQ,338,158794979,558,1199231
UCcIkDaec8DkFYK4OW4zfyLQ,0,23725964,84,31304
UCOgbvluBkZgPFqo-gQA31lQ,21,9337447,264,18151
UCjKEUd6WThR6bJ3HZJtqfdg,112,11649387,145,33548
UCh2juJ3sj1Akw1XBVoLsAQw,0,681068,642,0
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCWYa2AU5rMogrGf3bjFfzmQ,6,38051,61,686
UC4JQU_MRY-54BCWOrFYIB7w,0,11018533,881,16715
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCuqJHMT000ADEvmylpjESuw,0,1263750,40,2487
UCIIDymHgUB6wD91-h8wlZdQ,346,334345731,42,2181500
UCJ-hMsnHe-a8Sl9P_ZjGrPA,0,98478488,91,951099
UC-KRRiQ0I4RAC8Ho2gSET1A,0,47312474,249,41706
UCxDQ9TsmGmfrBSrCFiahbrA,0,14770618,27,40924
UCaJ2mYn_4jxoBEfmQ0eHq-Q,0,167656,3,46
UC37nvReXjTTA7f4b5UUffWA,0,5602665,610,7039
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCf4AIjSwE-E2TggCPdm-z-A,0,11212414,38,124866
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UC84wVkNVmJjrH0FpWGP1dQw,0,12137153,233,14890
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCbr5oQAIqLzwifSa_PoIsyw,0,2076,31,33
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCNlaziBOX__KO3sUdMX0f4A,0,155615,386,145
UCF6tgfvnQWhhCc7jR86031g,0,18177,58,32
UCq18WpGP9XeGri2lTRvUeeA,0,120383299,5,288230
UCp6_KuNhT0kcFk-jXw9Tivg,0,104345170,40,743669
UC42LFWlZf-ooul-Kghq9DlA,145,185952740,163,509869
UCJoBZdu9KVXjjj7wGZLOrKw,0,37861779,137,419931
UCzH3iADRIq1IJlIXjfNgTpA,13835,4890507038,7331,8990644
UCxwoibSDQNapogEsWpwmkRg,0,948195,15,14911
UCl0lW3ojU3ERRNwu3fSIiUQ,0,176210498,480,192597
UC5D-grT37p0Nn-mFXVGtmmw,0,13864309,60,195544
UC_Bd5Yrn9kL8fisLfPmH5ww,225,45370705,154,304832
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCP68YooVxcJnbzlA0bXDazg,0,4880994,341,5326
UC9T17UysBjxO2NG05xGgW5g,0,24,2,3
UCP4iv0BzF7IdCTfj6lrEuqA,0,7924907,2,13355
UC6emPPqCDRjspc36ukZ7FdA,0,30315600,132,297438
UC2tRhjkebu5aSo0IYcTtX2Q,0,154429571,12467,277143
UCYLqa7tZqSEhXg4pgOGya6Q,0,296770307,419,513471
UCETDHLH2IydUhS4QBgeb6ww,0,1842405,291,6088
UC1-34EUxbl81v02EXowfoyg,2,69850185,433,289258
UCxRdx0o7oKBehqaM3Lz1MOQ,8,1473443,189,992
UCVFtzJD2N25E8iCaUUD0eVw,0,27343,3,40
UCXKJrYczY2_fJEZgFPGY0HQ,4,57726560,15304,46667
UCEmgzu7w_SbyifmvBpYpKzQ,0,79050,20,612
UCETDHLH2IydUhS4QBgeb6ww,0,1842405,291,6088
UCTsO8WPj5-LYGSKXDm2nAkw,0,5215,29,18
UCI45P5Sb_C10anqrHmKfjkg,0,988771,901,1436
UCgR6eeQwZS4W1a9bAK8HrBQ,0,335,15,13
UCAqJs9pI5cdwldjD1m6KS0w,0,28507319,41,299558
UCi3ZzKmFpctZQf1RQkQrCLg,0,18687575,229,0
UCHDXZPnrdOY6VbA3zL4l4MQ,38,22281600,101,94270
UCs_XXi2XaL5Iaua22DtILbg,0,3424165,273,8186
UC5qjYWQY-k5BONWtbLfMniw,0,327157,23,172
UCCWHSZ6VQPr7cnJAF8JbDzA,2,9231948,1479,42761
UCoSjnRDZSFVp88NXE7MenLQ,0,29200007,186,415276
UCDmjK3KhGeXbdA2LwmKytGg,0,2576657,256,6799
UCuy0hG7yspz8lVk7AxTIu3A,745,1337173,228,1145
UCgVDPR9PUPHubVsGjbLrKeA,0,2204,4,22
UCp_3NKiVkYQJdOXIsNYukUA,0,6920003,466,35065
UCibWVj2ScgD6P7zqebwjy5Q,0,22433,97,24
UC5uzh2gds92vTicoWatANfw,0,8336359,2,9316
UCY30JRSgfhYXA6i6xX1erWg,1377627,6380794866,869,22624249
UCS5Oz6CHmeoF7vSad0qqXfw,2014,9726236035,2434,14751006
UCIAIqZVL-1dYHZyzxW4dnEg,0,1490093,15,797
UCNAg6hwyK7pmfk1gkUNv11g,0,315483,99,2488
UChxJPnZ0x9I8iYrm4jjuo0w,0,340251,40,4708
UChxJPnZ0x9I8iYrm4jjuo0w,0,340251,40,4708
UChxJPnZ0x9I8iYrm4jjuo0w,0,340251,40,4708
UCI6EA5g4_Uxhd4Ue39Xmq1A,0,269596,128,1132
UChxJPnZ0x9I8iYrm4jjuo0w,0,340251,40,4708
UCEkJZ4ETL_gP-u_S1oYhlUQ,0,5410086,191,10349
UC4lRal87ZsBqf8LfBSIqGjw,0,2650,7,96
UC8X7_kYHDkoROOknb3T7WRw,0,65300,40,362
UCqnbDFdCpuN8CMEg0VuEBqA,1572,357947805,8279,851324
UCOmgFmujG7IRrz4zeDfi-YQ,0,49818338,223,0
UCcAZaP3HJDz8M5rLfFjLqnw,0,737183,647,83985
UCcAZaP3HJDz8M5rLfFjLqnw,0,737183,647,83985
UCcAZaP3HJDz8M5rLfFjLqnw,0,737183,647,83985
UCS_6D7FKjYVQrKvJJ0djl0g,0,0,226,4767
UC4lRal87ZsBqf8LfBSIqGjw,0,2650,7,96
UCIhtcO3lc2tC2GDnUxW-4KQ,0,213426,167,2734
UC4lRal87ZsBqf8LfBSIqGjw,0,2650,7,96
UC9-jhR262JOEUNFqKCyIIVg,1,505728,336,3446
UCBE3fL40SiOwFUszTttUlxA,0,16926,65,181
UCshS0fXOj0PGQr53N8dsZ1A,0,616445,1,952
UCZYTClx2T1of7BRZ86-8fow,3205,632707291,1238,4146448
UCcAZaP3HJDz8M5rLfFjLqnw,0,737183,647,83985
UCcAZaP3HJDz8M5rLfFjLqnw,0,737183,647,83985
UCcAZaP3HJDz8M5rLfFjLqnw,0,737183,647,83985
UCjt7bEwtlk6A6f_CiY2ZOlQ,690,114761617,1799,950775
UC9aqCg2Sy6dXTKf9qnS22aQ,0,26172,42,0
UCXKJrYczY2_fJEZgFPGY0HQ,4,57726560,15304,46667
UC1DGpYiEiqBrQtYXFbLhMVQ,0,304297061,330,431525
UConUlNbGDj06ylXn-QyiYbA,0,46125085,224,161223
UCEJNKEvE8_1oU8blVEKHLPQ,101,3564754,217,37751
UCusHVOGgmhrGWGCo1POBVPw,0,79499237,3517,0
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UC9Tn-atYOt8qZP-oqui7bhw,52,25818462,511,185116
UCr4SCHjFK8jCV-BgOhGM3PQ,0,276480,44,778
UCm-DwU3gK9ewNyAzLMpdzUA,0,21288832,718,16398
UCUh-JaqgVO1s29x6e49tHCw,0,26671046,796,0
UCgBH7pCRXJqAbpwRyB7b14g,0,3513,2,71
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCjiPEaapiHbJMoAdi_L8fNA,2057,44665647,689,551110
UCjiPEaapiHbJMoAdi_L8fNA,2057,44665647,689,551110
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCVU92jfzTsTLUCiF6Fcu9Sw,0,16245,24,132
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7930,71941
UCsS0sVZkh_D0eQy6Oh7R-sw,0,47036048,40,44244
UCb5DkdbEOBNoOY7RGkGN4pg,0,28919954,1308,120587
UCyjPEv9O7jwqLwrcuypLj1Q,1,2365777,30,9170
UCz0P_XH7U-yI6KZ9P0uQIlw,0,11592787,480,63439
UC1_YtRdsicpWwLxmijYtOaQ,9,4124437,470,21597
UCRO3qFvj5rag-TAsmnajUsQ,0,0,13,139
UCFFbwnve3yF62-tVXkTyHqg,0,3732337178,2133,5243420
UCy9dHLOUEO0rqcO1MRiKPVQ,0,99923062,926,129876
UCPXKlYMTxpryEk1lXsLxqiA,0,150244,19,4570
UCuqf-iuWOE-_VKT4r6SFLFA,0,0,366,495
UCOWNTafKT6R14Mh3EAWDAcg,0,3329210,269,0
UCxn2-sH0UWF4IN9MozY5b2w,0,0,125,552
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1444,9306
UCaJimFhvfEzaxBCDy__sVow,0,427,4,12
UCgR6eeQwZS4W1a9bAK8HrBQ,0,335,15,13
UCgR6eeQwZS4W1a9bAK8HrBQ,0,335,15,13
UCAdSdBsArMYPifr9TigGBLg,0,19309573,351,73989
UCuftdXePz6z73Wsg8Ao5lTg,1,4693968,86,50829
UCuqf-iuWOE-_VKT4r6SFLFA,0,0,366,495
UCxSz6JVYmzVhtkraHWZC7HQ,0,665228421,94,8365982
UCAQk_zAuaksl_3p6lDmaNUQ,0,286775408,21453,244090
UCfsOfLvadg89Bx8Sv_6WERg,185,464395254,2291,664901
UCblfuW_4rakIf2h6aqANefA,1943,1756134344,6376,5931041
UCs_DtLwXL2-ijwQmAJ2aYyg,0,42287166,1010,48783
UCs_DtLwXL2-ijwQmAJ2aYyg,0,42287166,1010,48783
UCoDdXsCKIaisa_oer2u-tQA,0,55116,9,728
UC-b3c7kxa5vU-bnmaROgvog,1,3368215,191,101582
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1444,9306
UCIyvqMfRMgs99h28S4UZBcA,0,4329,30,548
UCWANPVmVKsJUg2ed9hK2r9w,141,1708596600,254,1807132
UCxjbV_Qr9gByQm1r8FV5FCA,8,141868983,16,385875
UCPaJ5g6yjeWb13sZCVDFgHg,0,58628919,7399,136704
UCwYR1jH0rehyK1NFnRJEHuQ,0,3518812,6,27789
UCEIGuXCAGkkHgAZP9LWbXgA,0,18323,5,108
UCbu8xqB7QPx6MwRlP_L9zEw,0,301851,13,2556
UCovTQmU1LK8qX0z8Jxxrs2A,11,1508454,360,3887
UCFeu2_znQC9w8sMMzPT3g4A,0,1454804,760,7259
UC3BraTIsdqiaQT3cWlZ-mpA,0,104484,1401,238
UCmhHT-8vDEhPzDssWY9c46w,0,5964522,67,0
UCpQh-fBymnq1r5s_FyC-Lqg,0,27798108,260,42684
UCTNReSJQiwcJsffA_UpxYrg,0,154665,61,1977
UCVzr3aZYosYRyJcdJ3chySw,0,12791,2,25
UCG5hkPXe6_SCjaR8LeCL-tg,0,2302827,112,8084
UCqxjkUB6_D7v3NcLNu6Thbg,0,18242961,4286,82008
UCRO3qFvj5rag-TAsmnajUsQ,0,0,13,139
UCexwky2fX06UnPJbK_gkwyw,0,1121,6,0
UCcxulY7ZaCHCYUKjJt7kowQ,50,37862698,43,72293
UCFuPSIZ-o3FeI7lG62LLmSg,1,109981461,381,327664
UC4rfTRnYEs9JruBuOsZlYbQ,0,130562078,148,167159
UC7IMq6lLHbptAnSucW1pClA,0,28145140,85,278577
UCCzEiN9wc3o1Noie7qdL7Fg,0,49427101,512,57806
UCUr1J9QzsovfHKkXcgbgWHg,0,6923269,72,82532
UCJ4EEp5mSEo5GQIx3OIhD7g,0,209759549,922,356513
UCbrNz2EV7Ec60eDcq1_sopg,0,21461,20,110
UCocuz3fR5vJKrBolRALc1gQ,0,66661,41,1004
UC1kEG25q-JE69jVw5ITXCrA,0,4122204,151,70117
UCaxqqFqVU5-3h2Sr-oNMo3g,0,80694,45,1074
